can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$28,213.34",08/21/2015,"$101,234.60",Support,Direct Mail Printing & Postage,Envision Marketing,1023083,N,ED2E1F51156D8445AA6F,201508219000926763,08/21/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$31.25",09/28/2015,"$119,084.64",Support,Donation Processing,Make DC Listen,1034360,N,E4C388DB1FEEA4B64B1F,201511249004119305,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$49.65",11/14/2015,"$123,354.74",Support,Donation Processing,Make DC Listen,1034360,N,EE0C9CB9751A04CBAB5E,201511249004119311,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$62.65",10/10/2015,"$120,090.17",Support,Donation Processing,Make DC Listen,1034360,N,E4494DA031CA34CD6BFD,201511249004119307,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$79.43",10/02/2015,"$119,945.02",Support,Web Advertising,Facebook,1034360,N,E6B72B51207CE488D85D,201511249004119306,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$82.50",10/03/2015,"$120,027.52",Support,Donation Processing,Make DC Listen,1034360,N,E30C2E5EDD6154C08BF6,201511249004119306,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$93.45",10/24/2015,"$120,287.12",Support,Donation Processing,Make DC Listen,1034360,N,EEEC6F50224E2437CADD,201511249004119308,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$103.50",10/17/2015,"$120,193.67",Support,Donation Processing,Make DC Listen,1034360,N,EB55BCB7D1E6F44D4AE2,201511249004119307,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$117.05",09/26/2015,"$119,053.39",Support,Donation Processing,Make DC Listen,1034360,N,EB6EFC51600414DD2A61,201511249004119304,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$211.25",11/07/2015,"$123,305.09",Support,Donation Processing,Make DC Listen,1034360,N,E992A0D5965FB4329A95,201511249004119310,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$295.00",09/09/2015,"$114,245.80",Support,Email Marketing,Active Engagement,1034360,N,ED69C2C011E004C0783F,201511249004119300,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$318.95",10/31/2015,"$121,792.30",Support,Donation Processing,Make DC Listen,1034360,N,E68F8B0BEC6EC4BE9A2D,201511249004119309,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$345.00",09/22/2015,"$115,739.39",Support,Email Marketing,"Mustard Seed Media, LLC",1034360,N,E183A536320704CF9B81,201511249004119303,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$345.66",09/19/2015,"$116,085.05",Support,Donation Processing,Make DC Listen,1034360,N,E54EB92126C03478991A,201511249004119303,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$381.00",11/03/2015,"$121,473.35",Support,Email Marketing,"Newsmax Media, Inc.",1034360,N,E7FA2347490C4491A886,201511249004119309,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$467.85",09/05/2015,"$113,950.80",Support,Donation Processing,Make DC Listen,1034360,N,E2CBB3B1681B34154963,201511249004119300,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$484.99",09/12/2015,"$115,394.39",Support,Donation Processing,Make DC Listen,1034360,N,EE5B6B5707AF042A8BB8,201511249004119302,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$576.65",11/24/2015,"$123,931.39",Support,Donation Processing,Make DC Listen,1034360,N,E87D1A474A0474E82A1A,201511249004119311,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$663.60",09/15/2015,"$114,909.40",Support,Bumper Sticker Printing,"Thomas Graphics, Inc.",1034360,N,E26F6FFAF91EB4D20AF8,201511249004119302,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$780.95",09/30/2015,"$119,865.59",Support,Donation Processing,Make DC Listen,1034360,N,EA7650C8717824E40960,201511249004119305,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$805.23",10/27/2015,"$121,092.35",Support,Bumper Sticker Printing,"Thomas Graphics, Inc.",1034360,N,ED7F325F900C647749D4,201511249004119308,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$1,301.54",11/10/2015,"$123,093.84",Support,Email Marketing,Alliance Strategy Group,1034360,N,EE8330973401343F68B6,201511249004119310,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$2,851.29",09/29/2015,"$118,936.34",Support,Email Marketing,Alliance Strategy Group,1034360,N,ED9E44DE9FB4C4A3BA7A,201511249004119304,11/24/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$6.50",05/02/2015,"$31,647.45",Support,Mail Donation Processing,Make DC Listen,1007393,N,E226360C1B9B647588CA,15951370248,05/13/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$286.35",05/09/2015,"$34,024.33",Support,Mail Donation Processing,Make DC Listen,1007393,N,E46A76C37C17E48C3962,15951370250,05/13/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$314.30",04/25/2015,"$26,788.17",Support,Online Donation Processing,Make DC Listen,1007393,N,E3E8B385DE97C4CFE9C6,15951370245,05/13/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$584.50",05/02/2015,"$31,647.45",Support,Online Donation Processing,Make DC Listen,1007393,N,E37FD0E3E3B244851912,15951370248,05/13/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$585.85",05/09/2015,"$34,024.33",Support,Online Donation Processing,Make DC Listen,1007393,N,E59676DF782F345CABE9,15951370249,05/13/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$957.77",05/06/2015,"$31,647.45",Support,Web Advertising,Facebook,1007393,N,ED3AD0CC8793F4616914,15951370247,05/13/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$1,250.51",05/06/2015,"$28,038.68",Support,Web Advertising,Facebook,1007393,N,EC27498A768524B00868,15951370245,05/13/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$1,504.68",05/12/2015,"$33,152.13",Support,Bumper Sticker Printing,"Thomas Graphics, Inc.",1007393,N,ED59139C0A7B34594A4B,15951370249,05/13/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$1,525.00",05/12/2015,"$38,768.08",Support,Email List Rental,ActRight,1007393,N,EDBD30E2C51474DDEAC6,15951370250,05/13/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$2,060.00",05/06/2015,"$31,647.45",Support,Email List Rental,Alliance Strategy Group,1007393,N,ED1B124C48CFA4DACB4F,15951370247,05/13/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$3,218.75",05/12/2015,"$38,768.08",Support,Email List Rental,Alliance Strategy Group,1007393,N,E79D6D20E496D44688E7,15951370251,05/13/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$84.00",08/22/2015,"$101,318.60",Support,Donation Processing,Make DC Listen,1023961,N,EFCD6101EE12641FF989,201509029001589603,09/02/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$277.50",08/31/2015,"$103,015.10",Support,Donation Processing,Make DC Listen,1023961,N,EE15039D7B3024299A19,201509029001589605,09/02/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$1,419.00",08/25/2015,"$102,737.60",Support,Email Marketing,"Mustard Seed Media, LLC",1023961,N,E37E133A1B6364D8D9EE,201509029001589603,09/02/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$10,467.85",09/01/2015,"$113,482.95",Support,Email Marketing,Alliance Strategy Group,1023961,N,E911D23F2DB91432590C,201509029001589605,09/02/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$205.70",06/06/2015,"$47,030.28",Support,Donation Processing,Make DC Listen,1010126,N,E6F1D846F2A02445AB27,15971203535,06/10/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$266.00",05/30/2015,"$46,824.58",Support,Donation Processing,Make DC Listen,1010126,N,E0D714932EC0E4F59816,15971203534,06/10/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$686.95",05/23/2015,"$46,558.58",Support,Donation Processing,Make DC Listen,1010126,N,E5BE1353731BF43409FE,15971203534,06/10/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$939.55",05/16/2015,"$39,707.63",Support,Donation Processing,Make DC Listen,1010126,N,EC0B7F4D290384BCBAF3,15971203532,06/10/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$1,112.44",06/09/2015,"$51,948.22",Support,Bumper Sticker Printing,"Thomas Graphics, Inc.",1010126,N,E6D317B2ECE9D4BB9A6F,15971203536,06/10/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$1,852.00",06/08/2015,"$51,948.22",Support,Email List Rental,"Conservative Connector, LLC",1010126,N,E2FAAEF6DC201468C91A,15971203536,06/10/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$1,953.50",06/09/2015,"$51,948.22",Support,Email List Rental,Alliance Strategy Group,1010126,N,E83184C470D06452D8F1,15971203535,06/10/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$6,164.00",05/19/2015,"$45,871.63",Support,Email List Rental,Shirazcorp.com,1010126,N,E0C60FFCE186B45F5AD9,15971203532,06/10/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$179.25",06/20/2015,"$52,324.37",Support,Donation Processing,Make DC Listen,1011935,N,ED268D8D01F4240C0996,201506309000004654,06/30/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$196.90",06/13/2015,"$52,145.12",Support,Donation Processing,Make DC Listen,1011935,N,E4940E814168943F9A5C,201506309000004654,06/30/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$12,402.74",06/30/2015,"$64,727.11",Support,Email Marketing,Alliance Strategy Group,1011935,N,EE43066E2880B4BABAAB,201506309000004656,06/30/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$325.52",04/21/2015,"$26,412.62",Support,Web Advertising,Facebook,1005513,N,E04A7B32ADF0840C5889,15951210962,04/21/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$554.49",04/20/2015,"$26,412.62",Support,Printing,Envision Marketing,1005513,N,E4702986CABF44CAD8E2,15951210963,04/21/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$25,532.61",04/17/2015,"$26,412.62",Support,Printing,Envision Marketing,1005513,N,E2840F8EF99584536A12,15951210962,04/21/2015, 
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$61.25",04/20/2015,"$61.25",Support,Online Processing,Make DC Listen,1005592,A1,EC0B8BFA8422A4D8BABD,15951212853,04/22/2015,1005513
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$325.52",04/21/2015,"$26,473.87",Support,Web Advertising,Facebook,1005592,A1,E04A7B32ADF0840C5889,15951212854,04/22/2015,1005513
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$554.49",04/20/2015,"$26,473.87",Support,Printing,Envision Marketing,1005592,A1,E4702986CABF44CAD8E2,15951212854,04/22/2015,1005513
 ,"Cruz, Ted",C00570739,Make DC Listen,P, ,00,P, ,"$25,532.61",04/17/2015,"$26,473.87",Support,Printing,Envision Marketing,1005592,A1,E2840F8EF99584536A12,15951212853,04/22/2015,1005513
H6MD06212,"Hoeber, Amie",C00581777,Maryland USA,P,MD,06,H,Rep,"$3,635.00",11/21/2015,"$184,834.43",Support,"Mobile advertising (production, 'Declaration' 15)","Pound, Feinstein & Associates",1034139,N,SE.4108,201511229003846309,11/22/2015, 
H6MD06212,"Hoeber, Amie",C00581777,Maryland USA,P,MD,06,H,Rep,"$4,275.00",11/21/2015,"$194,424.43",Support,"Mobile advertising (production, 'Stronger America' 15)","Pound, Feinstein & Associates",1034139,N,SE.4111,201511229003846310,11/22/2015, 
H6MD06212,"Hoeber, Amie",C00581777,Maryland USA,P,MD,06,H,Rep,"$181,199.43",11/20/2015,"$181,199.43",Support,Mobile advertising (placement),406 Enterprises LLC,1034139,N,SE.4106,201511229003846309,11/22/2015, 
H6MD06212,"Hoeber, Amie",C00581777,Maryland USA,P,MD,06,H,Rep,"$6,565.00",11/21/2015,"$200,989.43",Support,"Mobile advertising (production, 'Stronger America' 30)","Pound, Feinstein & Associates",1034139,N,SE.4112,201511229003846311,11/22/2015, 
H6MD06212,"Hoeber, Amie",C00581777,Maryland USA,P,MD,06,H,Rep,"$5,315.00",11/21/2015,"$190,149.43",Support,Mobile advertising (production 'Declaration' 30),"Pound, Feinstein & Associates",1034139,N,SE.4110,201511229003846310,11/22/2015, 
P00003392,"Clinton, Hillary",C00489815,NEA Advocacy Fund,P,IA,00,P,Dem,"$18,897.06",10/24/2015,"$18,897.06",Support,Billboard production and leasing,The New Media Firm,1031116,N,B586308,201510269003240425,10/26/2015, 
H4NE02054,"ASHFORD, BRAD",C00075820,NRCC,G,NE,02,H,Dem,"$10,000.00",09/23/2015,"$82,186.00",Oppose,MEDIA,FP1 STRATEGIES LLC,1026139,N,SE24-0.047292,201509259002779065,09/25/2015, 
H4NE02054,"ASHFORD, BRAD",C00075820,NRCC,G,NE,02,H,Dem,"$8,500.00",08/17/2015,"$72,186.00",Oppose,MEDIA,STRATEGIC MEDIA SERVICES INC,1022535,N,SE24-0.046904,201508209000867596,08/20/2015, 
H4NE02054,"ASHFORD, BRAD",C00075820,NRCC,G,NE,02,H,Dem,"$47,186.00",08/17/2015,"$72,186.00",Oppose,MEDIA,STRATEGIC MEDIA SERVICES INC,1022535,N,SE24-0.046906,201508209000867596,08/20/2015, 
H4NE02054,"ASHFORD, BRAD",C00075820,NRCC,G,NE,02,H,Dem,"$8,000.00",08/17/2015,"$72,186.00",Oppose,MEDIA,FP1 STRATEGIES LLC,1022535,N,SE24-0.046903,201508209000867595,08/20/2015, 
H4NE02054,"ASHFORD, BRAD",C00075820,NRCC,G,NE,02,H,Dem,"$8,500.00",08/17/2015,"$72,186.00",Oppose,MEDIA,FP1 STRATEGIES LLC,1022535,N,SE24-0.046905,201508209000867595,08/20/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$5,351.73",09/25/2015,"$51,145.84",Support,Printing,Alliance Graphics,1026141,N,D681419,201509259002779074,09/25/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$10,325.08",09/25/2015,"$51,145.84",Support,Printing,Alliance Graphics,1026141,N,D681418,201509259002779074,09/25/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$21,669.03",08/28/2015,"$51,145.84",Support,Printing & shipping,ELead Resources,1026141,N,D681434,201509259002779072,09/25/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$26,606.82",10/13/2015,"$250,523.60",Support,Printing,Autumn Press,1027931,N,D682393,201510139002853592,10/13/2015, 
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,IA,00,P,Dem,"$7,400.00",11/04/2015,"$7,400.00",Support,Print advertising,Clear Channel Outdoor,1034477,N,D689895,201511309004120953,11/30/2015, 
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,NV,00,P,Dem,"$32,250.00",11/04/2015,"$32,250.00",Support,Print advertising,Clear Channel Outdoor,1034477,N,D690710,201511309004120953,11/30/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$32.71",11/16/2015,"$1,621.87",Support,Shippimg,Alliance Graphics,1034477,N,D690141,201511309004120954,11/30/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$107.76",11/20/2015,"$1,621.87",Support,Translation services,"Moreno Polllaroio, Javier",1034477,N,D690633,201511309004120955,11/30/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$1,481.40",11/16/2015,"$1,621.87",Support,Printing,Autumn Press,1034477,N,D690143,201511309004120954,11/30/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$184.00",10/19/2015,"$258,665.57",Support,Music use licensing fee,National Nurses United,1030809,N,D683008,201510229003218007,10/22/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$777.79",10/15/2015,"$258,665.57",Support,Printing,Alliance Graphics,1030809,N,D682569,201510229003218007,10/22/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$7,180.18",10/21/2015,"$258,665.57",Support,Printing,Alliance Graphics,1030809,N,D683093,201510229003218008,10/22/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$612.06",10/23/2015,"$267,917.18",Support,Printing,Alliance Graphics,1031364,N,D683268,201510289003246050,10/28/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$1,132.55",10/28/2015,"$267,917.18",Support,Printing,Autumn Press,1031364,N,D683342,201510289003246051,10/28/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$2,294.07",10/28/2015,"$267,917.18",Support,Postage,"Postal Systems, Inc.",1031364,N,D683343,201510289003246052,10/28/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$2,486.92",10/23/2015,"$267,917.18",Support,Printing,Alliance Graphics,1031364,N,D683270,201510289003246050,10/28/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$2,726.01",10/28/2015,"$267,917.18",Support,Printing,Autumn Press,1031364,N,D683341,201510289003246051,10/28/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$28.00",08/26/2015,"$51,145.84",Support,Printing,National Nurses United,1026141,N,D681420,201509259002779071,09/25/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$249.89",09/25/2015,"$51,145.84",Support,Printing,Autumn Press,1026141,N,D681417,201509259002779073,09/25/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$723.30",09/25/2015,"$51,145.84",Support,Shipping,National Nurses United,1026141,N,D681431,201509259002779075,09/25/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$3,391.50",08/28/2015,"$51,145.84",Support,Printing & shipping,Alliance Graphics,1026141,N,D681432,201509259002779071,09/25/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$4,210.72",08/28/2015,"$51,145.84",Support,Printing & shipping,ELead Resources,1026141,N,D681433,201509259002779072,09/25/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$5,196.59",09/25/2015,"$51,145.84",Support,Printing,Autumn Press,1026141,N,D681416,201509259002779073,09/25/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$17,159.50",11/25/2015,"$17,159.50",Support,Printing,Alliance Graphics,1034743,N,D690857,201512049004147009,12/04/2015, 
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,IA,00,P,Dem,"$9,805.00",11/10/2015,"$9,805.00",Support,Online advertising,California Nurses Association,1032273,N,D689981,201511119003303078,11/11/2015, 
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,NV,00,P,Dem,"$10,466.00",11/10/2015,"$10,466.00",Support,Online advertising,California Nurses Association,1032273,N,D689982,201511119003303078,11/11/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$466.32",11/06/2015,"$34,355.27",Support,Printing,Autumn Press,1032273,N,D689917,201511119003303077,11/11/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$10,064.71",11/10/2015,"$34,355.27",Support,Printing,Alliance Graphics,1032273,N,D689984,201511119003303079,11/11/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$23,824.24",11/06/2015,"$34,355.27",Support,Online advertising,Campaign Workshop,1032273,N,D689918,201511119003303077,11/11/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$1,161.20",11/12/2015,"$44,254.94",Support,Printing,Alliance Graphics,1032389,N,D689994,201511129003317392,11/12/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$2,144.01",11/12/2015,"$44,254.94",Support,Printing,Alliance Graphics,1032389,N,D689993,201511129003317391,11/12/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$12,114.81",11/12/2015,"$44,254.94",Support,Printing,Alliance Graphics,1032389,N,D689995,201511129003317392,11/12/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$28,834.92",11/11/2015,"$44,254.94",Support,Printing,Autumn Press,1032389,N,D689991,201511129003317391,11/12/2015, 
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,IA,00,P,Dem,"$1,256.44",11/11/2015,"$46,556.44",Support,Printing,Autumn Press,1032909,N,D689992,201511169003347603,11/16/2015, 
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,IA,00,P,Dem,"$45,300.00",11/04/2015,"$46,556.44",Support,Printing,Clear Channel Outdoor,1032909,N,D689894,201511169003347602,11/16/2015, 
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,NH,00,P,Dem,"$9,299.23",11/16/2015,"$9,299.23",Support,Print advertising,Outfront Media,1032909,N,D690137,201511169003347604,11/16/2015, 
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,NV,00,P,Dem,"$11,966.50",11/16/2015,"$11,966.50",Support,Print advertising,Outfront Media,1032909,N,D690136,201511169003347603,11/16/2015, 
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,SC,00,P,Dem,"$19,687.50",11/09/2015,"$19,687.50",Support,Print advertising,Lamar Companies,1032909,N,D689968,201511169003347602,11/16/2015, 
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,SC,00,P,Dem,"$2,250.00",11/17/2015,"$2,250.00",Support,Print advertising,Lamar Companies,1033113,N,D690180,201511179003361736,11/17/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$5,560.00",11/03/2015,"$380,528.18",Support,Printing,Lamar Companies,1031690,N,D689886,201511039003263789,11/03/2015, 
P60007168,"Sanders, Bernie",C00490375,National Nurses United for Patient Protection,P,DC,00,P,Dem,"$8,250.00",11/03/2015,"$380,528.18",Support,Printing,Lamar Companies,1031690,N,D689882,201511039003263788,11/03/2015, 
