"","can_id","can_nam","spe_id","spe_nam","ele_typ","can_off_sta","can_off_dis","can_off","can_par_aff","exp_amo","exp_dat","agg_amo","sup_opp","pur","pay","file_num","amn_ind","tra_id","ima_num","rec_dat","prev_file_num"
"119","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$36.81"," ",27599.19,"Support","Digital Advertising - Google","The Prosper Group Corporation",1030614,"N","SE.5209",201510209003169152,"2015-10-20",NA
"120","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$36.92"," ",27527.9,"Support","Digital Advertising - Google","The Prosper Group Corporation",1030614,"N","SE.5207",201510209003169152,"2015-10-20",NA
"121","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$188.65"," ",27787.84,"Support","Digital Advertising - Google","The Prosper Group Corporation",1030614,"N","SE.5210",201510209003169152,"2015-10-20",NA
"122","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$219.81","11/02/2015",5332994.4,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034584,"N","SE.5687",201512019004123328,"2015-12-01",NA
"123","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$336.00","11/18/2015",5933584.13,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1034584,"N","SE.5653",201512019004123360,"2015-12-01",NA
"124","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$452.86","11/18/2015",5935431.72,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034584,"N","SE.5732",201512019004123360,"2015-12-01",NA
"125","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$596.95","11/18/2015",5934440.18,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034584,"N","SE.5633",201512019004123360,"2015-12-01",NA
"126","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$612.37","11/18/2015",5937301.74,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034584,"N","SE.5742",201512019004123360,"2015-12-01",NA
"127","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$620.49","11/18/2015",5936689.37,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034584,"N","SE.5738",201512019004123360,"2015-12-01",NA
"128","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$635.45","11/18/2015",5938583.62,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034584,"N","SE.5750",201512019004123360,"2015-12-01",NA
"129","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$637.16","11/18/2015",5936068.88,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034584,"N","SE.5734",201512019004123360,"2015-12-01",NA
"130","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$641.86","11/18/2015",5939876.08,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034584,"N","SE.5759",201512019004123360,"2015-12-01",NA
"131","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$646.43","11/18/2015",5937948.17,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034584,"N","SE.5746",201512019004123360,"2015-12-01",NA
"132","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$650.60","11/18/2015",5939234.22,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034584,"N","SE.5754",201512019004123360,"2015-12-01",NA
"133","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$660.23","11/18/2015",5940536.31,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034584,"N","SE.5763",201512019004123360,"2015-12-01",NA
"134","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$425,400.00","11/20/2015",6385803.56,"Support","Media Buy - TV/Cable","Pinpoint Media LLC",1034584,"N","SE.5625",201512019004123328,"2015-12-01",NA
"135","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$41.24","11/02/2015",2196288.44,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034584,"N","SE.5726",201512019004123360,"2015-12-01",NA
"136","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$48.74","11/02/2015",2196195.74,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034584,"N","SE.5723",201512019004123360,"2015-12-01",NA
"137","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$49.13","11/02/2015",2195893.71,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034584,"N","SE.5717",201512019004123360,"2015-12-01",NA
"138","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$49.60","11/02/2015",2195943.31,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034584,"N","SE.5718",201512019004123360,"2015-12-01",NA
"139","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$49.66","11/10/2015",2197203.99,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034584,"N","SE.5641",201512019004123360,"2015-12-01",NA
"140","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$49.90","11/02/2015",2195993.21,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034584,"N","SE.5719",201512019004123360,"2015-12-01",NA
"141","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$49.99","11/10/2015",2197103.81,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034584,"N","SE.5639",201512019004123360,"2015-12-01",NA
"142","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$50.47","11/02/2015",2196147,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034584,"N","SE.5722",201512019004123360,"2015-12-01",NA
"143","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$50.52","11/10/2015",2197154.33,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034584,"N","SE.5640",201512019004123360,"2015-12-01",NA
"144","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$50.60","11/02/2015",2196043.81,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034584,"N","SE.5720",201512019004123360,"2015-12-01",NA
"145","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$50.98","11/02/2015",2195844.58,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034584,"N","SE.5716",201512019004123360,"2015-12-01",NA
"146","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$51.46","11/02/2015",2196247.2,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034584,"N","SE.5725",201512019004123360,"2015-12-01",NA
"147","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$52.72","11/02/2015",2196096.53,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034584,"N","SE.5721",201512019004123360,"2015-12-01",NA
"148","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$767.97","11/02/2015",2189576.63,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1034584,"N","SE.5770",201512019004123360,"2015-12-01",NA
"149","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$525.86"," ",10465.45,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5038",201510069002816192,"2015-10-06",NA
"150","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$634.69"," ",6915.21,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5031",201510069002816192,"2015-10-06",NA
"151","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$755.41"," ",9258.71,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5034",201510069002816192,"2015-10-06",NA
"152","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$768.96"," ",8503.3,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5033",201510069002816192,"2015-10-06",NA
"153","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$819.13"," ",7734.34,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5032",201510069002816192,"2015-10-06",NA
"154","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$824.27"," ",4209.87,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5026",201510069002816192,"2015-10-06",NA
"155","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$1,363.25"," ",3385.6,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5025",201510069002816192,"2015-10-06",NA
"156","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$1,532.13"," ",2022.35,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5024",201510069002816192,"2015-10-06",NA
"157","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$2,250.00","10/06/2015",3219089.2,"Support","Advertising - Production Shipping","Chatham Light Media LLC",1026920,"N","SE.5088",201510069002816192,"2015-10-06",NA
"158","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$16,500.00","10/02/2015",3216839.2,"Support","Advertising - Production","Chatham Light Media LLC",1026920,"N","SE.5000",201510069002816192,"2015-10-06",NA
"159","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$670,941.25","09/30/2015",3200339.2,"Support","Media Buy - Cable/TV/Digital","Pinpoint Media LLC",1026920,"N","SE.4995",201510069002816192,"2015-10-06",NA
"160","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$129.94"," ",26386.08,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5077",201510069002816192,"2015-10-06",NA
"161","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$134.82"," ",25984.96,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5074",201510069002816192,"2015-10-06",NA
"162","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$135.26"," ",26120.22,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5081",201510069002816192,"2015-10-06",NA
"163","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$135.90"," ",25713.22,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5072",201510069002816192,"2015-10-06",NA
"164","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$135.92"," ",26256.14,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5075",201510069002816192,"2015-10-06",NA
"165","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$136.92"," ",25850.14,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5073",201510069002816192,"2015-10-06",NA
"166","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$137.83"," ",26952.66,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5085",201510069002816192,"2015-10-06",NA
"167","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$138.69"," ",25002.84,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5067",201510069002816192,"2015-10-06",NA
"168","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$139.62"," ",25577.32,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5071",201510069002816192,"2015-10-06",NA
"169","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$139.84"," ",24864.15,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5066",201510069002816192,"2015-10-06",NA
"170","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$140.40"," ",24724.31,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5065",201510069002816192,"2015-10-06",NA
"171","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$141.32"," ",24583.91,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5064",201510069002816192,"2015-10-06",NA
"172","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$141.74"," ",26814.83,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5084",201510069002816192,"2015-10-06",NA
"173","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$142.54"," ",26673.09,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5083",201510069002816192,"2015-10-06",NA
"174","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$142.87"," ",25437.7,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5070",201510069002816192,"2015-10-06",NA
"175","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$144.47"," ",26530.55,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5082",201510069002816192,"2015-10-06",NA
"176","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$145.12"," ",25294.83,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5069",201510069002816192,"2015-10-06",NA
"177","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$146.23"," ",24442.59,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5063",201510069002816192,"2015-10-06",NA
"178","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$146.87"," ",25149.71,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5068",201510069002816192,"2015-10-06",NA
"179","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$150.51"," ",27103.17,"Support","Digital Advertising - Google","The Prosper Group Corporation",1026920,"N","SE.5086",201510069002816192,"2015-10-06",NA
"180","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$672.03"," ",13936.63,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1028021,"N","SE.5156",201510139002860096,"2015-10-13",NA
"181","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$674.82"," ",13264.6,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1028021,"N","SE.5155",201510139002860096,"2015-10-13",NA
"182","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$695.16"," ",12589.78,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1028021,"N","SE.5154",201510139002860096,"2015-10-13",NA
"183","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$702.66"," ",11168.11,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1028021,"N","SE.5152",201510139002860096,"2015-10-13",NA
"184","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$722.65"," ",14659.28,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1028021,"N","SE.5157",201510139002860096,"2015-10-13",NA
"185","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$726.51"," ",11894.62,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1028021,"N","SE.5153",201510139002860096,"2015-10-13",NA
"186","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$742.80"," ",15402.08,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1028021,"N","SE.5158",201510139002860096,"2015-10-13",NA
"187","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$534,141.25","10/06/2015",3758167.08,"Support","Media Buy - TV/Cable","Pinpoint Media LLC",1028021,"N","SE.5144",201510139002860096,"2015-10-13",NA
"188","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$35.46"," ",27259.71,"Support","Digital Advertising - Google","The Prosper Group Corporation",1028021,"N","SE.5169",201510139002860096,"2015-10-13",NA
"189","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$36.95"," ",27224.25,"Support","Digital Advertising - Google","The Prosper Group Corporation",1028021,"N","SE.5168",201510139002860096,"2015-10-13",NA
"190","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$37.12"," ",27335.85,"Support","Digital Advertising - Google","The Prosper Group Corporation",1028021,"N","SE.5171",201510139002860096,"2015-10-13",NA
"191","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$37.19"," ",27187.3,"Support","Digital Advertising - Google","The Prosper Group Corporation",1028021,"N","SE.5167",201510139002860096,"2015-10-13",NA
